Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
SEA(240) (m²/kg),213.90467600573,53,232.545138448967,13.2179552210858,124.790029778974,0.175931250000001,17.5931250000001,0.0120985244858928,1.1784311104532,9.23118602387617,22.8718848172962,0.943948733597196,22.6913390936807,23.2581125914415,0.0219544659265522,2.19544659265522,0.650669243606406,65.0669243606406,0.00212850853595874,0.20732285830092,0.175050612127976,6.59633372717265,174.173321205211,16.534226,20.25605103,99.578652,0.01029756,0.64522771,0.884657,0.985166,0,-1,350.395,359.147,1041.213,0,0,0
SEA(300) (m²/kg),217.893792648548,54,222.090395852705,11.1318345316172,113.325810621595,0.199509249999999,19.9509249999999,0.0103178350273368,0.995054370385904,9.45850379102701,21.937157909076,1.01216871669476,21.7868482033496,22.3377260231753,0.0226095474827564,2.26095474827564,0.672951250311061,67.2951250311061,0.00205850352792769,0.198522551144913,0.16726540038241,6.76749173342784,175.157477611611,16.327459,20.2586556,91.702026,0.01037761,0.64424538,0.878373,0.985805,0,-1,350.763,359.632,1041.145,0,0,0
SEA(360) (m²/kg),219.497506213246,55,218.40954623017,13.6911852991371,163.217893048572,0.159525666666665,15.9525666666665,0.013018239231872,1.22646246053055,9.67875376206845,21.6966844673244,1.17709883243433,21.5666362977197,22.1200144652718,0.026037443200502,2.6037443200502,0.69727474565269,69.727474565269,0.00207674329229051,0.195652241657775,0.164572654100506,6.9334107606693,175.977341128517,16.150231,20.26223996,89.780072,0.01057208,0.64213997,0.862723,0.986618,0,-1,351.066,360.074,1041.095,0,0,0
COY(60) (kg/kg),0.0122293344021037,56,221.449357598933,11.85116338405,136.602230454055,0.186858749999999,18.6858749999999,0.0114194117770142,1.0578074806244,9.898683213983,22.0338062184708,1.13469986726345,21.931745217839,22.4952190145362,0.0255253220298565,2.55253220298565,0.723056128267869,72.3056128267869,0.00213381701038813,0.197660583570124,0.166767233881203,7.09908070466015,176.762200249696,15.994205,20.26372925,92.718603,0.01068849,0.63905852,0.867461,0.987253,0,-1,351.547,360.579,1041.105,0,0,0
COY(120) (kg/kg),0.0140090724909681,57,222.316215260708,11.5714611531514,153.369278639328,0.192124583333334,19.2124583333334,0.0112819503204267,1.02215715763463,10.1205660004128,21.9542296618,1.31280617020374,21.8737341857286,22.4450565692741,0.0294660087547149,2.94660087547149,0.750551793660155,75.0551793660155,0.00216754000449936,0.196381518011738,0.167129895914809,7.26602926955816,177.553789480927,15.782502,20.25975092,92.139382,0.01088362,0.63736426,0.850599,0.987919,0,-1,351.888,361.079,1041.072,0,0,0
COY(180) (kg/kg),0.0199166662643972,58,231.063458250757,19.1287066282156,235.802327882329,0.120794083333334,12.0794083333334,0.0183293905061049,1.65301905860468,10.3472558371686,22.4082957745838,1.24202522259081,22.3470094262381,22.9331301219444,0.0284835260444121,2.84835260444121,0.779526561059718,77.9526561059718,0.00221408192424365,0.199674921916683,0.173044871764076,7.4361166533976,178.400962709803,15.627932,20.24982104,96.079869,0.01089152,0.63510804,0.857663,0.988118,0,-1,352.217,361.455,1041.129,0,0,0
COY(240) (kg/kg),0.0293561299761866,59,231.167614023407,20.7364269524672,178.11188393032,0.111478999999999,11.1478999999999,0.0196778665177618,1.75546239900858,10.5783713733056,21.9660405077026,0.8819657801608,21.930281774191,22.5130443326813,0.019855734708668,1.9855734708668,0.803696191436258,80.3696191436258,0.00219366888153354,0.195697192779075,0.172525365002879,7.60890177178108,179.294430056028,15.525542,20.23788881,92.427276,0.01100113,0.63499749,0.893891,0.98844,0,-1,352.608,361.978,1041.16,0,0,0
COY(300) (kg/kg),0.0391322229359666,60,233.067983342968,13.7527035166146,160.22126096056,0.169470666666666,16.9470666666666,0.0130965915031962,1.14550986588251,10.8104891719888,21.819854420714,1.21302975846726,21.8015086716618,22.3842850677211,0.02715280390916,2.715280390916,0.827200460745172,82.7200460745172,0.00221948809310767,0.194130320644353,0.173486799722744,7.78190785414389,180.174819533147,15.388054,20.22913771,91.273049,0.01119267,0.63419977,0.861485,0.989246,0,-1,352.886,362.319,1041.227,0,0,0
COY(360) (kg/kg),0.0479957121473264,61,239.435214791772,14.2357066963147,191.988469206615,0.168193416666667,16.8193416666667,0.0136771885741576,1.17498389960787,11.0467407710562,22.2159126082538,1.41518977957274,22.2223946589708,22.8175733478042,0.0322911965964638,3.22911965964638,0.856922460997984,85.6922460997984,0.00230041307668187,0.197624556603371,0.17797301625625,7.95763776213339,181.094111000921,15.201226,20.22368957,94.723814,0.01138182,0.63411245,0.841824,0.989206,0,-1,353.286,362.748,1041.309,0,0,0
CO2Y(60) (kg/kg),1.13798773148398,62,240.59517870288,24.3868915671675,285.499322806894,0.0986575833333339,9.86575833333339,0.0235511223549882,2.02394569042711,11.2867559678035,22.410939844773,1.22257771982586,22.4311849057463,23.038758824628,0.0281666732314315,2.81666732314315,0.887151395911932,88.7151395911932,0.0023234968163308,0.199677590615454,0.17899913097968,8.13612383575136,182.044451093605,15.067052,20.22585542,96.453157,0.01139515,0.63504669,0.860473,0.98916,0,-1,353.502,363.077,1041.363,0,0,0
CO2Y(120) (kg/kg),1.21919259898906,63,233.589179312676,15.9000288822616,168.682897245467,0.146911166666667,14.6911166666667,0.0156384803343336,1.34378182303644,11.5238481468113,22.1567354500527,1.08713305237759,22.196198551074,22.7951870075584,0.024781401231045,2.4781401231045,0.91362543314317,91.362543314317,0.00229746739081068,0.197416555367744,0.174316364198018,8.3127815833402,182.91822455256,14.975847,20.23669086,94.360131,0.01139667,0.63505822,0.874252,0.989601,0,-1,353.812,363.36,1041.421,0,0,0
CO2Y(180) (kg/kg),1.27621422288764,64,227.702698029774,10.8462954622156,126.2884646927,0.209935916666666,20.9935916666666,0.0107645258198382,0.925513089839138,11.7544940854825,21.8079683229067,1.18024199315943,21.8640376366593,22.4636004763021,0.0265124845996879,2.65124845996879,0.939272376058537,93.9272376058536,0.00225986059546973,0.194298438902378,0.170200107315654,8.48503981909704,183.663970085664,14.768913,20.2423868,91.484967,0.01138983,0.63502623,0.865413,0.990049,0,-1,354.091,363.801,1041.45,0,0,0
CO2Y(240) (kg/kg),1.32586532399582,65,228.257945446618,12.8614502616781,159.112976088226,0.177474499999999,17.7474499999999,0.012484762411765,1.09246849293856,11.9824744072207,21.7617955712114,1.25855503844526,21.8382027550749,22.4372355694939,0.0282384958747697,2.82384958747697,0.966647866295765,96.6647866295765,0.00221572696664678,0.193885299550024,0.170467418833478,8.65537358217161,184.345760111088,14.579048,20.23977616,91.1834,0.01120286,0.6350209,0.858209,0.990612,0,-1,354.423,364.145,1041.557,0,0,0
CO2Y(300) (kg/kg),1.36466181164305,66,233.154619757403,13.9676761742408,151.492035837895,0.166924416666666,16.6924416666666,0.0133426392617855,1.17718711851698,12.2131806898227,22.0570981030594,1.11043500323683,22.1581490954294,22.7728049261548,0.0252877197118864,2.52877197118864,0.993410974089093,99.3410974089093,0.00222721227556731,0.196501273065962,0.173887035104917,8.8275508091408,185.048192270041,14.411891,20.23523589,93.774772,0.01111575,0.63497613,0.873494,0.991373,0,-1,354.801,364.643,1041.59,0,0,0
CO2Y(360) (kg/kg),1.39510994968003,67,226.387841111715,16.5078307840703,197.712718297351,0.137139666666667,13.7139666666667,0.0158490185083753,1.40106397400541,12.4429519202573,21.5258616318962,1.21871227447705,21.6406910697486,22.2482835784141,0.0271142562830595,2.71142562830595,1.01961196208657,101.961196208657,0.00217352911523242,0.192141446373779,0.169040176867758,8.99901441512714,185.715700302348,14.249365,20.2380063,89.37907,0.01111555,0.63611597,0.862585,0.991151,0,-1,355.067,365.036,1041.605,0,0,0
,,68,229.359973305788,20.4083091890451,256.328405626928,0.112385583333335,11.2385583333335,0.0196982768975024,1.75947803605257,12.670825827466,22.1541286566583,1.25663794674493,22.2981531264185,22.9243573822565,0.0288076173912859,2.88076173912859,1.04757289892374,104.757289892374,0.00221380233978736,0.197739965443957,0.171709353294757,9.1693891802084,186.335673933324,14.134542,20.24725833,94.782406,0.01100743,0.63608793,0.859556,0.99195,0,-1,355.479,365.462,1041.664,0,0,0
User-defined Test Averages,,69,226.527782357991,14.0362873992828,162.792793009848,0.161387250000001,16.1387250000001,0.0136906592567867,1.2235706491751,12.8987697052979,22.1206861338771,1.14651546828784,22.2796502272517,22.9152435447846,0.0262726811836787,2.62726811836787,1.07511304821122,107.511304821122,0.00220949784813986,0.197468702251085,0.169912839612262,9.34020027666191,186.938691381129,14.005932,20.2535487,94.560797,0.01100293,0.63616895,0.8706,0.992161,0,-1,355.721,365.869,1041.668,0,0,0
HRR(0-18) (kW/m²),48.5415717689912,70,223.274240974159,11.0413554283033,152.497150405151,0.202216333333334,20.2216333333334,0.0108652079019873,0.961636539921246,13.123670716964,21.7816357030305,1.36570041763284,21.9563566600542,22.5799261686994,0.0308374145987115,3.08374145987115,1.10366809610242,110.366809610242,0.00219712250284424,0.194458615102228,0.167454803363866,9.50888409814997,187.481010242343,13.813054,20.25294088,91.760322,0.01110495,0.63621903,0.849898,0.993075,0,-1,356.016,366.127,1041.727,0,0,0
EHC(0-18) (MJ/kg),18.9937435593279,71,224.512170306122,11.305026325241,161.610696040282,0.198594999999999,19.8594999999999,0.0110341962920337,0.977475690363993,13.3475639226041,21.7026533196327,1.42480086877428,21.8948066556393,22.526008288955,0.0320950761801197,3.20950761801197,1.13513434149183,113.513434149183,0.00219133621261644,0.194121784727837,0.168172232572407,9.67669761611811,187.993858064847,13.614108,20.24741633,91.171292,0.01111534,0.63733584,0.844736,0.993716,0,-1,356.31,366.582,1041.738,0,0,0
MLR(0-18) (g/s),0.0246777592592589,72,222.05200552501,13.8378251571327,187.887555840116,0.160467416666667,16.0467416666667,0.0135362586236045,1.19973596514291,13.5708460105197,21.5269585582006,1.34819968444744,21.7341350611638,22.3630305341857,0.0301498307094776,3.01498307094776,1.16625679493663,116.625679493663,0.0021721284526617,0.192518531008573,0.166407150898525,9.84398730785357,188.483972368329,13.426546,20.24911348,89.769581,0.01110829,0.63723883,0.852482,0.994109,0,-1,356.582,366.9,1041.767,0,0,0
SEA(0-18) (m²/kg),226.466237832222,73,223.034201558695,22.4078031723138,292.271700172199,0.0995341666666671,9.95341666666671,0.0217781962116711,1.94902721919302,13.7933891140616,21.6890943374501,1.28974725182681,21.9190792298365,22.5555976767425,0.0290910201168898,2.90910201168898,1.19587722034981,119.587722034981,0.00216767461143185,0.193994800073029,0.167228412523366,10.0108050895645,188.950535809063,13.297008,20.25091663,91.215341,0.01100906,0.63731853,0.858507,0.994486,0,-1,356.928,367.293,1041.78,0,0,0
COY(0-18) (kg/kg),0.0102859360206107,74,224.139307594704,15.8645631530123,198.250382018997,0.141283,14.1283,0.0152887603860532,1.36910161871499,14.0169758686383,21.6272267494344,1.24429624383148,21.8697211826711,22.5102413204611,0.02800940872279,2.800940872279,1.22442743476965,122.442743476965,0.00216004193362276,0.19343078399691,0.167828685232265,10.1783336384423,189.418592819436,13.201863,20.24640801,90.750336,0.01100213,0.63728612,0.86332,0.994893,0,-1,357.143,367.603,1041.767,0,0,0
CO2Y(0-18) (kg/kg),0.239868726810075,75,232.222455693929,11.9672070298703,179.303862621284,0.194048999999999,19.4048999999999,0.0113083615332586,1.01238747955456,14.2451567502826,21.9660614687747,1.52071256339487,22.2310756384041,22.87988938562,0.0347937352377973,3.47937352377973,1.25582900674995,125.582900674995,0.0021943762471673,0.196452778020082,0.173291757504065,10.3488938598105,189.935423337101,13.011054,20.23473149,93.69509,0.01100445,0.63726067,0.837341,0.995846,0,-1,357.444,367.876,1041.817,0,0,0
HRR(18-587) (kW/m²),65.9708778041951,76,237.695608224193,14.8618041278184,187.743575988699,0.15993725,15.993725,0.0137908062059388,1.23495587361746,14.4801157822416,22.0817219838247,1.30423676159327,22.361823892973,23.0228070033213,0.0300271912487986,3.00271912487986,1.28823946999325,128.823946999325,0.00220566361986079,0.197515446297723,0.176845033415135,10.5239622552701,190.527839240022,12.83431,20.22390671,94.742387,0.0110032,0.6373449,0.858856,0.996535,0,-1,357.663,368.235,1041.834,0,0,0
EHC(18-587) (MJ/kg),17.7583196236658,77,233.198642345885,14.6394507252315,177.256697808209,0.159294666666667,15.9294666666667,0.0136144603687394,1.21853767115074,14.7155629075267,21.7043148437701,1.24677879009295,21.9978811023464,22.6471983772581,0.0282360465917928,2.82360465917928,1.31737108891354,131.737108891354,0.00216871092628489,0.194106552146735,0.173548358963184,10.6991589514593,191.111206591256,12.685172,20.22504999,91.607513,0.01100675,0.63724459,0.864344,0.996355,0,-1,357.96,368.526,1041.877,0,0,0
MLR(18-587) (g/s),0.037099084797891,78,234.475072850548,13.8110186449262,184.486457760052,0.169773916666666,16.9773916666666,0.0131366289344517,1.16202495353643,14.9493997651249,22.0978329900288,1.35712306445864,22.4139279690115,23.0789596950646,0.0313209885058834,3.13209885058834,1.34714960646238,134.714960646238,0.00223025694599851,0.19728152762628,0.174821503707212,10.8733438827945,191.658971347755,12.514054,20.23272365,95.032427,0.01111075,0.63621908,0.854079,0.996985,0,-1,358.235,368.864,1041.934,0,0,0
SEA(18-587) (m²/kg),221.325619237076,79,231.725699525243,20.766680763772,283.236963806684,0.111585333333334,11.1585333333334,0.0200045907441514,1.76905809098229,15.1825001513128,22.1139035075988,1.36787793731507,22.4374914923031,23.1051983196147,0.0316050910186902,3.16050910186902,1.37861264622467,137.861264622467,0.00223221892638306,0.19740093676829,0.173134306742115,11.0473217880191,192.183546219149,12.360542,20.24014982,95.201518,0.01111234,0.63614747,0.853468,0.997494,0,-1,358.351,369.015,1042.035,0,0,0
COY(18-587) (kg/kg),0.0695996354244101,80,223.653172853305,19.2580888439832,286.679778114174,0.116134666666668,11.6134666666668,0.0185619871020253,1.64448818682761,15.4101895875021,21.3559205824007,1.49112477231653,21.6821431798904,22.3277495548819,0.0332934604713638,3.32934604713638,1.41106192196969,141.106192196969,0.00215569018476468,0.190982087414497,0.167170841262863,11.2174743620216,192.627369843776,12.274557,20.24027299,88.843297,0.01111226,0.63721779,0.841941,0.997945,0,-1,358.578,369.255,1042.082,0,0,0
CO2Y(18-587) (kg/kg),1.46872145819844,81,228.443444826316,11.3270533111356,176.31016202452,0.201679499999999,20.1679499999999,0.0107880400653821,0.95567683072667,15.6362378963419,21.5509884809199,1.57690481802122,21.8881843730064,22.5493288597116,0.0355581453220241,3.55581453220241,1.44548772486639,144.548772486639,0.00217572652636622,0.192740425382539,0.170403864477977,11.386261714892,193.039974028912,12.10822,20.23310759,90.506776,0.01111392,0.63726018,0.834265,0.998564,0,-1,358.709,369.544,1042.033,0,0,0
,,82,237.765671163884,11.3806723765714,178.590012928405,0.208920583333333,20.8920583333333,0.0107602461399742,0.94691864912661,15.869342454337,22.0869321790415,1.61332014523285,22.453275891419,23.1269223214991,0.0373111296785098,3.73111296785098,1.48192236236665,148.192236236665,0.00224803690037365,0.197830796544743,0.176951510382345,11.5599394023222,193.528566516305,11.889094,20.22364136,95.152296,0.01119914,0.63814566,0.831031,0.998831,0,-1,359.041,369.813,1042.066,0,0,0
C-factor,0.042904,83,230.052606293228,11.2850867568262,153.590998096991,0.203855416666666,20.3855416666666,0.0106580605632692,0.933729702750315,16.1032515930655,21.1834646566245,1.41018675463328,21.5499376934039,22.2029861012654,0.0313103569133114,3.13103569133114,1.51623310566257,151.623310566256,0.00217270337698381,0.190345857608208,0.171058626427797,11.7339444707273,194.015079434524,11.696992,20.21789299,87.588517,0.01128028,0.64003249,0.850637,0.998992,0,-1,359.293,370.181,1041.951,0,0,0
Time to ignition (s),18,84,231.178647272581,14.0607997578818,190.479099112871,0.164413583333333,16.4413583333333,0.0134235263767512,1.1680236888596,16.3338672198484,21.3030231350595,1.40155959860736,21.685980350394,22.3446446846572,0.0313173512352522,3.13173512352522,1.54754695973685,154.754695973685,0.00220701007257118,0.192038960103625,0.172017259666806,11.9054824137746,194.450800236291,11.49178,20.21792194,88.638921,0.01138728,0.64194412,0.851982,0.999588,0,-1,359.532,370.452,1041.912,0,0,0
,,85,234.08602525227,28.4265235239905,342.101442747896,0.0823477500000004,8.23477500000004,0.0272607865277047,2.37951273726601,16.5664995561109,21.6550077507813,1.23916570842215,22.0629318856138,22.7340733289933,0.0281712840820432,2.81712840820432,1.57729127739549,157.729127739549,0.00224486443378681,0.195947520010198,0.174402725147655,12.0786924061818,194.899994777775,11.375973,20.21983099,91.669683,0.01139391,0.64417948,0.868248,0.999987,0,-1,359.836,370.782,1041.777,0,0,0
,,86,228.750058875775,17.2538681748825,254.50972792075,0.132579,13.2579,0.0167796291413531,1.46493720306201,16.7979175981749,21.4621653758462,1.49668038701249,21.8745997516114,22.544990574346,0.0337426452180052,3.37426452180052,1.60824824204552,160.824824204552,0.00222462645193146,0.194219909444758,0.170834969990911,12.2513112537511,195.324623234592,11.293905,20.22832752,90.077809,0.01139272,0.64423266,0.843262,1.000144,0,-1,359.97,371.002,1041.714,0,0,0
,,87,226.100771840259,10.4978582696589,144.534131659805,0.215378,21.5378,0.0105078633269642,0.901607770435525,17.0253430135329,21.456525925289,1.38005901774803,21.8854979421567,22.5566238894785,0.0311294722086255,3.11294722086255,1.64068430075883,164.068430075883,0.00226316258763489,0.194186478380862,0.169202082621633,12.4213297800573,195.6935978567,11.102165,20.23502642,90.099006,0.01158125,0.64428665,0.854512,1.000102,0,-1,360.244,371.291,1041.682,0,0,0
