Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,669,10.5562447837717,0,0,-0.0239765833333333,-2.39765833333333,0,0,40.3893150098317,24.0402646407965,-0.0984772372067498,22.7759150630789,23.0119049303974,-0.00226614882040992,-0.226614882040992,4.25226636556961,425.226636556961,0.00121867735645988,0.00815107118999414,0.0082610498484465,30.5052963633662,60.3726681761311,-0.301137000000002,20.9173185,105.055608,0.00628909,0.07033039,1.017949,1.006585,0,-1,334.608,338.075,1041.489,0,0,0
,,670,10.6244082473582,0,0,-0.0235808333333333,-2.35808333333333,0,0,40.3999053363473,23.8807656930551,-0.0389203046711394,22.6227085517161,22.8549013837595,-0.000889519725084765,-0.0889519725084765,4.25226636556961,425.226636556961,0.00119345548272548,0.00775105153028236,0.00823120748114461,30.513542492031,60.2983661736526,-0.266259000000002,20.91722387,103.656612,0.00621489,0.06937705,1.010597,1.006123,0,-1,334.577,338.011,1041.57,0,0,0
,,671,11.4888513881428,2.91503963771309,-26.5170914356704,0.0394123333333333,3.94123333333333,0.0305661479447023,0.196819744157945,40.410961966165,24.1469705485923,-0.0452180261849872,22.8785131181316,23.1124738266463,-0.00104510044669312,-0.104510044669312,4.25226636556961,425.226636556961,0.00120468321151259,0.00775712536333432,0.00876541657095379,30.5220408040571,60.2249805755067,-0.268822000000002,20.91556536,105.997253,0.006206,0.06915812,1.01136,1.00616,0,-1,334.63,338.052,1041.566,0,0,0
,,672,11.1345654702161,3.00940979847728,-31.707384839584,0.0369991666666667,3.69991666666667,0.032282280332867,0.208157429681356,40.4222736745942,23.930764000551,-0.0512172052284584,22.6696663653451,22.9053266575362,-0.00117314681624391,-0.117314681624391,4.25226636556961,425.226636556961,0.0011944174704158,0.00770165143368543,0.00853575261160678,30.5306913886484,60.1521929681461,-0.328508000000002,20.91613717,104.089244,0.00620825,0.06919657,1.012067,1.006175,0,-1,334.571,338.049,1041.597,0,0,0
,,673,11.3892236097414,0,0,-0.0322663333333334,-3.22663333333334,0,0,40.4335355691342,24.0935427509776,-0.0652708281188793,22.8269368641977,23.0603116909018,-0.00150516564074464,-0.150516564074464,4.25226636556961,425.226636556961,0.00118093299991522,0.00774539121512189,0.00869322382429616,30.5393058768663,60.0795476510166,-0.326181000000002,20.91576371,105.524296,0.00611551,0.06917295,1.013859,1.006343,0,-1,334.616,338.037,1041.608,0,0,0
,,674,11.8624998986358,0,0,-0.0285199166666666,-2.85199166666666,0,0,40.4451614308884,24.5688250849327,-0.095664100706076,23.275146520712,23.518342327579,-0.00224986106886549,-0.224986106886549,4.25226636556961,425.226636556961,0.00122190872674841,0.00791831079980184,0.00902654546937047,30.5481657615131,60.0076579093299,-0.281141000000002,20.9151675,109.718781,0.00618992,0.06922687,1.017844,1.006804,0,-1,334.586,338.082,1041.624,0,0,0
,,675,11.4762896676647,26.2881012487785,-313.501561283786,0.00436558333333336,0.436558333333336,0.2785766639754,1.79670805103577,40.4568308256715,24.3785550269356,-0.0586604642731434,23.0948261621555,23.3311687500755,-0.00136861719091448,-0.136861719091448,4.25226636556961,425.226636556961,0.00121614964130661,0.00784367872246763,0.00877634944959079,30.5570672089726,59.9360456676615,-0.277082000000002,20.91583689,108.025633,0.00620563,0.06919094,1.013506,1.006751,0,-1,334.585,338.009,1041.605,0,0,0
,,676,11.1588182670172,0,0,-0.0242821666666667,-2.42821666666667,0,0,40.4681483796389,23.8672901787299,-0.0277260995675929,22.6111593364066,22.8447078552626,-0.000633394644587584,-0.0633394644587584,4.25226636556961,425.226636556961,0.00119258584057215,0.00768092260384939,0.0085464346746753,30.5657286010348,59.864124821951,-0.277955000000002,20.9160108,103.545232,0.00621404,0.06919574,1.010525,1.007336,0,-1,334.595,338.051,1041.6,0,0,0
,,677,10.6805595007853,3.40452409311543,-16.7839878457723,0.0313716666666667,3.13716666666667,0.0381136604551777,0.24476463900464,40.4790680685228,23.9634841564393,-0.0229627363531201,22.6945557369912,22.9302668435423,-0.000526541672034952,-0.0526541672034952,4.25226636556961,425.226636556961,0.00119568905124635,0.00767867466664057,0.00825568138158915,30.5741296590629,59.7918287570499,-0.248306000000002,20.91723912,104.346001,0.00620669,0.06910455,1.010202,1.007561,0,-1,334.481,337.955,1041.556,0,0,0
,,678,10.4599424857199,0.995436051515522,-12.0866716008674,0.105079,10.5079,0.0113047795753032,0.072834050866315,40.489638319516,23.804555661288,-0.0557571873208064,22.5470085195007,22.7783255607948,-0.00127005536514755,-0.127005536514755,4.25226636556961,425.226636556961,0.00118789493299328,0.00765332923098151,0.00811342514018736,30.5823142123238,59.7192305597581,-0.342319000000002,20.91757184,102.980067,0.00620728,0.06917527,1.014021,1.007596,0,-1,334.525,337.957,1041.69,0,0,0
,,679,10.5689536659165,17.0489909922029,-390.051841873333,0.00619916666666668,0.619916666666668,0.19215051246849,1.23724307321434,40.5001527675918,23.8651130393751,-0.105887156071681,22.5990961927236,22.8355965550367,-0.00241799637641311,-0.241799637641311,4.25226636556961,425.226636556961,0.00119117305187758,0.00766987601803459,0.0081840321552176,30.5904629409715,59.6467640170719,-0.415534000000002,20.91738233,103.48055,0.00620839,0.06916721,1.019538,1.007305,0,-1,334.447,337.947,1041.542,0,0,0
,,680,10.4568309246347,0,0,-0.0916624166666667,-9.16624166666667,0,0,40.5106656598871,23.8877869406911,-0.057038364115363,22.6236785132254,22.8543839910938,-0.00130357667571633,-0.130357667571633,4.25226636556961,425.226636556961,0.0012086953694444,0.00767654236413138,0.00812358845684408,30.5986167512775,59.5745083233634,-0.354831000000002,20.91764082,103.691534,0.00627934,0.0691655,1.014306,1.007732,0,-1,334.493,337.904,1041.538,0,0,0
,,681,10.7500492945172,0,0,-0.0211183333333333,-2.11183333333333,0,0,40.5212690999967,24.2326388223469,-0.0219478434863759,22.9522024534035,23.1910413207401,-0.000508993345193681,-0.0508993345193681,4.25226636556961,425.226636556961,0.0012111249182967,0.00779139542481032,0.00832241206301416,30.6068397515374,59.502597797352,-0.274012000000002,20.91733622,106.715926,0.00621525,0.06917645,1.010834,1.008308,0,-1,334.521,338.002,1041.599,0,0,0
,,682,10.4337307896966,3.32667588135908,-26.6646685603945,0.0313638333333333,3.13638333333333,0.0384263629280096,0.243222277086938,40.5318609900388,23.7894775127624,-0.0367369660098133,22.5329963489655,22.764705729738,-0.000836306220616788,-0.0836306220616788,4.25226636556961,425.226636556961,0.00120519804248027,0.00762838296150853,0.00810038799072915,30.6150511515643,59.4308812170657,-0.310092000000002,20.91760189,102.85088,0.00628576,0.06911967,1.012381,1.00815,0,-1,334.529,337.969,1041.505,0,0,0
,,683,10.7445548405502,0,0,-0.0293399166666667,-2.93399166666667,0,0,40.5424501328539,23.9974962386433,-0.0338398719579444,22.7344447303377,22.9692673541386,-0.000777277066231843,-0.0777277066231843,4.25226636556961,425.226636556961,0.001216764575273,0.00772081240956183,0.0083096123502119,30.6232561517348,59.3593706191126,-0.311042000000002,20.9170799,104.677766,0.00629019,0.06919022,1.012385,1.008487,0,-1,334.594,338.05,1041.491,0,0,0
,,684,10.4841823912245,10.3523623111294,-165.671010496305,0.0101273333333333,1.01273333333333,0.117524848014554,0.756494674175356,40.5530645014698,23.8203157325729,-0.0735855172343668,22.5642965819544,22.8007576765752,-0.00167780554696625,-0.167780554696625,4.25226636556961,425.226636556961,0.00119021331079273,0.00766127373026523,0.00813041036985028,30.6314761630948,59.2881059963009,-0.274705000000002,20.91752771,103.127259,0.00621393,0.06918322,1.017877,1.009374,0,-1,334.56,338.066,1041.534,0,0,0
,,685,10.7789928095552,1.02419558543332,-12.7253080533011,0.1052435,10.52435,0.0113145053719407,0.0744720781879611,40.5636960890702,24.3618434480968,-0.0574361175673324,23.0811329007483,23.3173134750549,-0.0013392559581076,-0.13392559581076,4.25226636556961,425.226636556961,0.00119077814611184,0.00783770216077469,0.00833961767433455,30.6397111771169,59.2170745825842,-0.342995000000002,20.91743716,107.887575,0.00610148,0.06918932,1.015732,1.009103,0,-1,334.616,338.04,1041.49,0,0,0
,,686,10.9917406397061,2.89848742773548,-7.43284521773559,0.0379223333333333,3.79223333333333,0.031967255553234,0.205990156780547,40.5745814557948,24.3336288043669,-0.0121019576146705,23.0497164408512,23.2913420239008,-0.000281870833962042,-0.0281870833962042,4.25226636556961,425.226636556961,0.00121227292084159,0.00781162738881748,0.00847390957946721,30.6481179407438,59.1466201979516,-0.444188000000002,20.91690171,107.615946,0.00619868,0.06914335,1.011118,1.009724,0,-1,334.548,338.055,1041.484,0,0,0
,,687,11.1082422792421,0,0,-0.0876819166666667,-8.76819166666666,0,0,40.5856314472543,23.9917557379615,-0.0320317000422062,22.7239116092868,22.9568439476838,-0.000735346739247944,-0.0735346739247944,4.25226636556961,425.226636556961,0.00119744077028338,0.00770231247683645,0.0085212123874762,30.6566155017273,59.0766105491329,-0.403984000000002,20.9162741,104.604239,0.00620816,0.06914454,1.01373,1.010035,0,-1,334.519,337.948,1041.509,0,0,0
,,688,10.4006426493692,0,0,-0.0521070833333333,-5.21070833333333,0,0,40.5963858897186,23.640039416287,-0.00725086044952233,22.391116404951,22.6245161697035,-0.000164047209484482,-0.0164047209484482,4.25226636556961,425.226636556961,0.00117988642921109,0.00758948728389001,0.00806369624529845,30.6649079560437,59.0063748397073,-0.307549000000002,20.91754755,101.561266,0.00620816,0.06914479,1.010582,1.009747,0,-1,334.524,338.011,1041.481,0,0,0
,,689,10.3070209198986,0,0,-0.0237479166666667,-2.37479166666667,0,0,40.6067397215032,23.8537278266494,-0.0462668437709333,22.5897332776788,22.8247024887036,-0.00105602694416288,-0.105602694416288,4.25226636556961,425.226636556961,0.00119024722017086,0.00766944651383257,0.00802363364527389,30.6729516209889,58.9357615696709,-0.302066000000002,20.91797615,103.388331,0.00620684,0.06917612,1.015296,1.009955,0,-1,334.468,337.947,1041.527,0,0,0
,,690,10.6394487220617,0,0,-0.0360465833333334,-3.60465833333334,0,0,40.6172129563242,24.2207391306013,-0.0306946883245018,22.9436060929158,23.1797902732841,-0.000711496437865772,-0.0711496437865772,4.25226636556961,425.226636556961,0.00120822998350177,0.00753234632763937,0.00821426641501217,30.6810705710191,58.8655260236583,-0.254129000000002,20.91772509,106.623573,0.00620543,0.06848298,1.014005,1.010463,0,-1,334.56,338.004,1041.546,0,0,0
,,691,10.6892619551708,1.10590584375587,5.31943148760508,0.0966561666666667,9.66561666666666,0.0123719803745347,0.0766361372455015,40.6278773116628,23.957960940911,0.0224249009607077,22.6905460095788,22.9278986488618,0.000514155856437871,0.0514155856437871,4.25252344349783,425.252344349783,0.00119582819707775,0.00740735525429073,0.00821973154071977,30.689287569997,58.7957703497291,-0.261599000000002,20.91736775,104.303519,0.00620848,0.06836412,1.007927,1.010507,0,-1,334.499,337.998,1041.543,0,0,0
,,692,10.4010642491751,0.953831565003324,-4.6771498433189,0.109045083333333,10.9045083333333,0.0103522993733848,0.0666385423764397,40.638422474765,23.5610176546711,-0.0226206263375854,22.3177370603524,22.546687559211,-0.000510020194427196,-0.0510020194427196,4.25278052142605,425.278052142605,0.00112886734786236,0.00726660540665074,0.00799437975174406,30.6973946256432,58.7260440386778,-0.416372000000002,20.91771029,100.890056,0.00600156,0.06831378,1.013035,1.010426,0,-1,334.546,337.978,1041.54,0,0,0
,,693,10.1768465593687,0,0,-0.0400925833333333,-4.00925833333333,0,0,40.6487114301693,23.5804788810753,-0.0274115715567272,22.3355036899698,22.5688495343526,-0.000618647633963915,-0.0618647633963915,4.25278052142605,425.278052142605,0.00112647717876458,0.00725652308801996,0.00785508186628293,30.7053193564522,58.6561492498835,-0.440136000000002,20.91827033,101.053773,0.00598699,0.06826889,1.013448,1.010286,0,-1,334.536,338.031,1041.515,0,0,0
,,694,10.2651431990052,0,0,-0.0233789166666667,-2.33789166666667,0,0,40.6589324250485,23.7398809550173,-0.0471946284757848,22.4868931369802,22.7191277018129,-0.00107222079118097,-0.107222079118097,4.25278052142605,425.278052142605,0.00111449232738215,0.00733772852628661,0.00791725384155663,30.7132055243061,58.5863579611649,-0.373884000000002,20.91823574,102.426458,0.00590162,0.06835802,1.016076,1.010624,0,-1,334.542,337.997,1041.545,0,0,0
,,695,10.9095307041653,4.57435457490018,-49.684964596546,0.0238493333333333,2.38493333333333,0.0477897983374619,0.302167569465953,40.669519762,24.3014780176153,-0.0509391107639855,23.023184024269,23.2621509199109,-0.00118495328231789,-0.118495328231789,4.25278052142605,425.278052142605,0.00113975483048291,0.00720649508671668,0.00830288975267149,30.7213155961032,58.5172946215828,-0.402806000000002,20.91749699,107.350046,0.00589693,0.06753255,1.017058,1.011169,0,-1,334.605,338.078,1041.5,0,0,0
,,696,10.7351709293133,0,0,-0.0354083333333334,-3.54083333333334,0,0,40.6803421128168,23.9170169579317,0.0176901896031963,22.655560265185,22.8931167369468,0.000404983575684696,0.0404983575684696,4.25298301321389,425.298301321389,0.00109896354911735,0.00708601595067489,0.00816049685408091,30.7295472894066,58.4487674034724,-0.398279000000002,20.91753876,103.964718,0.00579853,0.06751475,1.009057,1.011094,0,-1,334.555,338.063,1041.471,0,0,0
,,697,10.8653337999319,0,0,-0.0163556666666667,-1.63556666666667,0,0,40.6911423651814,23.9474299477086,-0.0297867512677728,22.6885730662039,22.9225667534686,-0.000682788794304488,-0.0682788794304488,4.25318550500173,425.318550500173,0.00109882090264498,0.00708511798240513,0.00823989831530489,30.7377474869913,58.3804051150379,-0.349104000000002,20.91727787,104.248606,0.00579188,0.06748752,1.013885,1.010448,0,-1,334.617,338.068,1041.449,0,0,0
,,698,10.6916068391033,5.94214743227579,-63.4405640770811,0.0179928333333334,1.79928333333334,0.0609357545644196,0.393790326943541,40.7019208355009,23.9138712344472,-0.0498623278598102,22.6537315197449,22.892543228645,-0.00114147549601158,-0.114147549601158,4.25318550500173,425.318550500173,0.00109640687591851,0.00708540372097398,0.00813278398685433,30.7459338281424,58.3122075007177,-0.369168000000002,20.91763959,103.942653,0.0057881,0.06751563,1.016552,1.01079,0,-1,334.572,338.099,1041.398,0,0,0
,,699,10.9021031165772,0,0,-0.0309969166666667,-3.09969166666667,0,0,40.7127176904788,24.1221291931237,-0.0421109599706279,22.8547034996401,23.0914969856013,-0.000972405105222532,-0.0972405105222531,4.25318550500173,425.318550500173,0.00110535558301023,0.00714428213022862,0.00827461687172998,30.7541375285717,58.2442313168509,-0.366186000000002,20.91737315,105.77801,0.00578553,0.06750792,1.015839,1.010974,0,-1,334.626,338.093,1041.424,0,0,0
,,700,11.0111211298957,0,0,-0.032761,-3.2761,0,0,40.723674302602,24.1619981014601,-0.0680452280130916,22.894051093507,23.1368457450101,-0.00157435194422294,-0.157435194422294,4.25318550500173,425.318550500173,0.001107299342037,0.0071620782919396,0.00834481313923969,30.7624472435772,58.1766775751457,-0.319021000000002,20.91716142,106.135252,0.00578603,0.06752423,1.018746,1.010874,0,-1,334.649,338.198,1041.408,0,0,0
,,701,10.698288819375,2.38555700390967,-5.0893847768332,0.0448460833333333,4.48460833333333,0.0245698827916828,0.158859093270135,40.7345290075766,24.0446423017858,-0.00991502771708115,22.7808113681061,23.0194993226353,-0.000228238973817259,-0.0228238973817259,4.25318550500173,425.318550500173,0.00110186301116604,0.00712420813505025,0.00814543556246108,30.770692367928,58.1091711948311,-0.319891000000002,20.91775938,105.097327,0.00578578,0.06751579,1.012681,1.011537,0,-1,334.619,338.125,1041.417,0,0,0
,,702,10.677046144123,1.958540009072,-3.37881022606631,0.0545153333333334,5.45153333333334,0.0205706645323829,0.132894157339108,40.7452166750584,24.461993798674,-0.00786453866966145,23.1783039434164,23.4212041520815,-0.00018419696574408,-0.018419696574408,4.25318550500173,425.318550500173,0.00112141663387103,0.00724476928539392,0.00816016767915348,30.7788451695488,58.0416191952399,-0.391940000000002,20.91822801,108.787167,0.00578759,0.06750746,1.012101,1.011194,0,-1,334.649,338.156,1041.43,0,0,0
,,703,9.74018286170108,0,0,-0.00199474999999995,-0.199474999999995,0,0,40.7554252895613,23.5159665709732,-0.0501239671522251,22.2776599922196,22.5145621673091,-0.00112851917452093,-0.112851917452093,4.25318550500173,425.318550500173,0.00107602138114438,0.00696324623795526,0.00752368928649482,30.7866870980316,57.973577936787,-0.411385000000002,20.91946315,100.516317,0.00577868,0.0675037,1.017228,1.011432,0,-1,334.585,338.143,1041.411,0,0,0
,,704,10.1361278518176,0,0,-0.017948,-1.7948,0,0,40.765363444918,24.1116031809461,-0.0369581366795369,22.8463007427183,23.0840149423309,-0.000853142179351136,-0.0853142179351136,4.25318550500173,425.318550500173,0.00108051751938481,0.00716967259992647,0.00780097137210512,30.7943494283609,57.9053458024404,-0.396789000000002,20.91913763,105.692979,0.00568108,0.06758573,1.016087,1.011815,0,-1,334.649,338.131,1041.435,0,0,0
,,705,9.99237299469698,0,0,-0.00851316666666667,-0.851316666666667,0,0,40.7754276953413,24.0056968937609,-0.0541521546946161,22.7441169116008,22.9871761308867,-0.00124480511783216,-0.124480511783216,4.25318550500173,425.318550500173,0.00105604982597217,0.00710960854546928,0.00769399496585582,30.8020969115299,57.8374860926827,-0.382620000000002,20.91941179,104.758087,0.00559613,0.0675074,1.018145,1.011879,0,-1,334.622,338.198,1041.437,0,0,0
,,706,9.67047948943236,0,0,-0.0186490833333333,-1.86490833333333,0,0,40.7852591215834,24.0568854926369,0.00687000564262143,22.7943863551169,23.0327871590749,0.000158235377748143,0.0158235377748143,4.2532646226906,425.32646226906,0.00105665917606195,0.00711176254210931,0.0074982403098918,30.8096930291678,57.7694888407697,-0.377196000000002,20.92021004,105.2135,0.00558907,0.06747182,1.010865,1.011657,0,-1,334.648,338.148,1041.483,0,0,0
,,707,9.67414333001688,5.98055349283932,19.9905989005313,0.016176,1.6176,0.0651405259691559,0.438622356154675,40.7949314329931,24.0010165364576,0.0140686889441157,22.7430803392105,22.9849369119959,0.000323367927814995,0.0323367927814995,4.25350542434338,425.350542434338,0.00105371314807706,0.00709515523315801,0.00749656684743921,30.8171904327465,57.7014588868361,-0.356799000000002,20.92015068,104.732889,0.00558695,0.06747157,1.009895,1.011516,0,-1,334.672,338.231,1041.483,0,0,0
,,708,10.395356945237,1.31433873186412,-6.4609610265682,0.0790919166666667,7.90919166666667,0.0132486447007351,0.0893095350746451,40.8049661831307,23.8361034757718,-0.0223902329255935,22.5835036866111,22.8228885692295,-0.000511009791099913,-0.0511009791099913,4.25366710830729,425.366710830729,0.00104786070261681,0.00706366230566258,0.00792914562909004,30.8249032889847,57.6341330270208,-0.414010000000002,20.91831244,103.283452,0.00559297,0.06751922,1.014031,1.011446,0,-1,334.623,338.17,1041.487,0,0,0
,,709,10.535406185895,8.05464320177497,-83.3353973233115,0.0130799166666667,1.30799166666667,0.0807585404489097,0.544147351188728,40.8154315646963,24.0441258109209,-0.0473412875233327,22.7864490798537,23.0247234369206,-0.00109002005237247,-0.109002005237247,4.25366710830729,425.366710830729,0.00105631497919337,0.00711740200793597,0.00802698631401019,30.8328813549563,57.5676044636055,-0.483020000000002,20.91820462,105.121078,0.00559,0.06749758,1.016281,1.010811,0,-1,334.709,338.209,1041.53,0,0,0
,,710,10.4430071758603,0,0,-0.0589403333333334,-5.89403333333334,0,0,40.8259207713772,23.7937139756822,-0.0552693191460313,22.5444870564173,22.7851978269545,-0.00125932237050341,-0.125932237050341,4.25366710830729,425.366710830729,0.00104472702704453,0.00702644283825769,0.0079511715643974,30.8408704338955,57.5012968610946,-0.437861000000002,20.91817501,102.921654,0.00558745,0.06745102,1.017371,1.010981,0,-1,334.64,338.213,1041.529,0,0,0
,,711,9.96042145933377,0,0,-0.02669275,-2.669275,0,0,40.8361224856948,23.8398039918806,-0.0235029105258516,22.5899122331548,22.8259592862745,-0.000536476478772042,-0.0536476478772042,4.25366710830729,425.366710830729,0.00104812021319683,0.00704037593007131,0.00766016806271106,30.848676103709,57.434771428544,-0.390648000000002,20.91933835,103.3288,0.00559339,0.06745191,1.013923,1.01121,0,-1,334.666,338.163,1041.574,0,0,0
,,712,10.0902801008887,0,0,-0.0133253333333333,-1.33253333333333,0,0,40.8461478364749,23.8489996474326,0.0145248411342571,22.5971402017437,22.8382752218261,0.000331722319377465,0.0331722319377465,4.25383296946698,425.383296946698,0.00104708991369131,0.00704001853438296,0.0077390278031244,30.8563757016419,57.3681851635883,-0.382318000000002,20.91905027,103.401731,0.00558717,0.06744343,1.009532,1.011205,0,-1,334.644,338.215,1041.552,0,0,0
,,713,9.61887274471109,0,0,-0.0229201666666667,-2.29201666666667,0,0,40.8560024128977,23.6344194690137,-0.027306307403912,22.391615260437,22.6263648243593,-0.000617842473327018,-0.0617842473327017,4.25399883062667,425.399883062667,0.00103810762129474,0.00701727578756327,0.0074433671721425,30.8639668991296,57.3015461611468,-0.358989000000002,20.9199159,101.539384,0.00558909,0.06755648,1.014453,1.0113,0,-1,334.611,338.119,1041.567,0,0,0
,,714,9.59339970473731,0,0,-0.00269074999999997,-0.269074999999997,0,0,40.8656085491224,23.7867609746778,-0.0156405907084978,22.5380338039764,22.7753067496659,-0.00035621925113201,-0.035621925113201,4.25399883062667,425.399883062667,0.00104547071564263,0.00703168711004154,0.0074335138578549,30.8714053396446,57.2347458671182,-0.344493000000002,20.92013596,102.862126,0.00559201,0.06747121,1.013226,1.011421,0,-1,334.642,338.165,1041.584,0,0,0
,,715,9.93667087282888,1.69290666832228,-7.61806954198989,0.0586959166666667,5.86959166666667,0.0172381591129019,0.118217795748882,40.8753735844112,23.5737283929353,-0.0198139653323957,22.3317794666892,22.5673946378832,-0.00044714957499751,-0.044714957499751,4.25399883062667,425.399883062667,0.00101180955077763,0.0069389018877934,0.00761485447173077,30.8789295238094,57.1683546635121,-0.363090000000002,20.91918407,101.007999,0.00548543,0.06738799,1.013632,1.011345,0,-1,334.576,338.106,1041.556,0,0,0
,,716,10.057525280056,1.55469839211268,3.68077595508799,0.0646911666666666,6.46911666666666,0.0158193869832647,0.109078264482245,40.8853706824876,23.8723849649089,0.010420118579778,22.6178109722673,22.8513417529966,0.000238113690773256,0.0238113690773256,4.25411788747206,425.411788747206,0.00102337459989887,0.00705640018733164,0.00771226368030118,30.8865930828854,57.1024730202341,-0.447415000000002,20.91918052,103.597802,0.00548,0.06746956,1.010433,1.011634,0,-1,334.622,338.077,1041.59,0,0,0
,,717,9.67188149263262,5.7921238602451,61.5318373954338,0.0166983333333333,1.66983333333333,0.0614560338919024,0.425653720796395,40.895235385874,23.9282942501357,0.044855247693554,22.6655652542448,22.9065535087676,0.00102747913144142,0.102747913144142,4.25475068388316,425.475068388316,0.00102621333927162,0.00710770771443181,0.00748596556077632,30.8941921975059,57.0365904963375,-0.478014000000002,20.92010486,104.059673,0.00548191,0.06756522,1.006126,1.011284,0,-1,334.545,338.102,1041.559,0,0,0
,,718,9.72193408673299,72.4931392784419,-821.896793703405,0.00134108333333333,0.134108333333333,0.744466968609415,4.94809048627729,40.9049322936636,23.7353312809729,-0.048518869731822,22.4847341243404,22.7175962228324,-0.00110223209175574,-0.110223209175574,4.25526442344888,425.526442344888,0.000998392243819271,0.00663580168297166,0.00743295790363116,30.9016516592381,56.9706577906179,-0.487591000000002,20.92007679,102.396996,0.00539676,0.0664157,1.017063,1.011453,0,-1,334.574,338.039,1041.597,0,0,0
,,719,9.87687300746902,0,0,-0.00158216666666669,-0.158216666666669,0,0,40.9147316972107,24.1335164633159,-0.0511111138482561,22.8627591999982,23.1019194075383,-0.00118076483295193,-0.118076483295193,4.25526442344888,425.526442344888,0.00101417041188406,0.00669279582394399,0.00754402084905491,30.9091401486145,56.9050510392361,-0.484118000000002,20.92012792,105.865246,0.0053926,0.06626755,1.017432,1.011521,0,-1,334.586,338.086,1041.633,0,0,0
,,720,10.1000999524451,0,0,-0.0247065,-2.47065,0,0,40.9247201836907,24.0085507212132,-0.0383361282719144,22.7428780565199,22.980324025158,-0.000880976649558614,-0.0880976649558615,4.25526442344888,425.526442344888,0.00100908378761761,0.00669064838446274,0.00767748545740402,30.9167509017677,56.8398891440149,-0.480154000000002,20.91947748,104.764834,0.00539331,0.06635666,1.016102,1.011671,0,-1,334.564,338.057,1041.629,0,0,0
,,721,9.81858701704418,0,0,-0.0392615833333333,-3.92615833333333,0,0,40.9346795271754,23.9903542118729,-0.0252174624078164,22.7314824710629,22.9665748387077,-0.000579158737631413,-0.0579158737631413,4.25526442344888,425.526442344888,0.00100734687088013,0.00666632622934253,0.00750115085740242,30.9243402199251,56.7748675827676,-0.437504000000002,20.92012082,104.632977,0.00538912,0.06630385,1.0144,1.011488,0,-1,334.65,338.111,1041.612,0,0,0
,,722,9.68127642099306,0,0,-0.0176735833333333,-1.76735833333333,0,0,40.9444294588945,23.9520767398499,-0.00923709422077261,22.6907376019311,22.9308802921029,-0.000211814701823412,-0.0211814701823412,4.25526442344888,425.526442344888,0.001007344863852,0.00669185246093729,0.00742105223516535,30.9318013214714,56.7097360926516,-0.411157000000002,20.92037828,104.278782,0.00539605,0.06640321,1.011901,1.010836,0,-1,334.584,338.125,1041.588,0,0,0
,,723,9.92095901969911,0,0,-0.00204250000000001,-0.204250000000001,0,0,40.9542305766148,24.1299656937708,0.00399193102265222,22.8617183260109,23.0992036314356,9.22104275748886E-05,0.00922104275748886,4.25531052866267,425.531052866267,0.0010148729545998,0.00674147497923136,0.0075786099624016,30.9393011525702,56.6448555693151,-0.403281000000002,20.91999401,105.844851,0.00539625,0.066403,1.010581,1.011041,0,-1,334.62,338.096,1041.519,0,0,0
,,724,9.83628244245137,1.73631246180032,-19.7424498261141,0.0566504166666667,5.66504166666667,0.0179383069896788,0.118765512946833,40.9641091973459,24.1786066995066,-0.0483140554315297,22.9065705433071,23.1489159558369,-0.00111841800867013,-0.111841800867013,4.25535663387646,425.535663387646,0.00101621256525988,0.00672811579406848,0.00752559842232024,30.9468532567625,56.5802613223009,-0.418453000000002,20.92024965,106.266287,0.00539323,0.06632965,1.016447,1.010864,0,-1,334.602,338.142,1041.447,0,0,0
,,725,9.06962623039143,0.622907115620292,-8.42944023497703,0.145601583333333,14.5601583333333,0.00692464565905184,0.0453507578668372,40.9735621516823,23.6808199623372,-0.0541418302312311,22.4355087571403,22.6689759024508,-0.00122733984482636,-0.122733984482636,4.25535663387646,425.535663387646,0.00100823937198024,0.00660314215077813,0.00703340822610897,30.9541327600867,56.5152581402514,-0.520382000000002,20.92153871,101.938167,0.00544977,0.06636729,1.017851,1.011588,0,-1,334.61,338.092,1041.437,0,0,0
,,726,9.19726951397226,1.18725382360461,-14.8374366620789,0.07746675,7.746675,0.0131772276067404,0.0867460622175088,40.9826955995545,24.1453990650863,-0.0497169500955411,22.8794169653918,23.1190367537285,-0.0011494079965421,-0.11494079965421,4.25535663387646,425.535663387646,0.00102079699670446,0.0067199355152882,0.00713590241741927,30.9612174154085,56.4499939387803,-0.668160000000002,20.92167175,105.994542,0.00541884,0.06633254,1.016862,1.011115,0,-1,334.665,338.17,1041.38,0,0,0
